latitude,longitude,cluster,size
39.69028387856568,-104.91416253999269,64,4136
39.66172600902224,-104.88452366705833,41,4120
39.7351789641412,-105.04101509944988,65,4062
39.67969789496323,-104.97149776032239,12,4020
39.62907690867008,-105.33288106867008,60,3988
39.73702386400372,-104.9815060259033,78,3976
39.65945123651488,-105.20143823117338,92,3962
39.72064577276879,-104.93762445960984,61,3958
39.78510804637757,-105.04971887379013,57,3933
39.67073409169065,-104.95839249035971,52,3929
39.65998556521739,-105.60490530217392,5,3923
39.70639406839205,-105.01198406296852,28,3910
39.783100907575964,-104.98265411160222,84,3892
39.76306513738158,-105.03269082518388,77,3792
39.78218173263191,-104.95491491080737,67,3783
39.762802240313775,-104.88643856288266,18,3765
39.7783287006971,-104.7535747413779,80,3705
39.747581494021894,-104.94310930780458,45,3661
39.63303682978602,-104.89370529483595,16,3572
39.79248627672327,-104.80374025151734,7,3570
39.68989957409748,-104.92957682470053,3,3561
39.68799470248368,-104.99966169523499,79,3535
39.75490023900805,-105.00641527423807,89,3535
39.72186586761522,-104.88573112596194,88,3528
39.72267692294874,-104.97468014961832,31,3502
39.660145859808644,-105.06877369092842,35,3467
39.730280300004296,-104.91026378933019,93,3411
39.61722688269942,-105.0647083096672,26,3409
39.72294325161729,-104.95569049626032,81,3338
39.6680849712971,-105.02883415405798,62,3289
39.76557924341472,-104.94888659915226,15,3271
39.6588019817982,-104.93179855711712,85,3179
39.67752463192618,-104.94824005506466,70,3149
39.69413499217135,-104.95391545428377,73,3140
39.78754055701638,-104.77526195728198,2,3129
39.762750556522036,-104.96587581189165,34,3064
39.483019207460316,-104.9306210984127,43,2943
39.77633079261014,-104.7414635656276,72,2883
39.73297452051724,-105.2387144316092,68,2838
39.733655035105464,-104.99758437227446,22,2829
39.6300755148034,-105.09811148310308,32,2768
39.65388481041314,-105.04701142732702,44,2749
39.9023290221875,-104.674821721875,13,2732
39.78216543892116,-104.84533749792531,99,2729
39.76766142320162,-105.04579479293314,24,2669
39.74696144820961,-104.92858603003907,10,2635
39.6928967330916,-105.35787121240458,94,2510
39.6956988245256,-104.96924314490462,71,2482
39.749569483466,-105.0259427865743,29,2452
39.758684250444716,-104.86958587953092,33,2420
39.692824002724535,-104.89708805394817,50,2408
39.788813877637814,-104.89076168558994,75,2404
39.731107809555226,-104.89681234082036,14,2382
39.76437562341442,-104.90898475753308,36,2366
39.76533452800953,-105.01867185381154,66,2341
39.67452195761855,-104.98655860258019,83,2302
39.81707986907749,-104.77287111709717,47,2259
39.66581745583042,-104.9046603834233,6,2240
39.79309010854553,-104.74106178082192,0,2228
39.709716363472076,-104.94628378300382,97,2070
39.65589217242038,-104.86740033187898,86,2070
39.73285570214707,-104.9655733138011,54,2009
39.7133640685233,-105.04499051031614,90,1957
39.68018459781182,-105.04423374266959,56,1928
39.75690965945321,-104.98036076272345,40,1893
39.711283019428784,-104.92140322815803,76,1828
39.77909808515745,-105.03210737512056,63,1659
39.70703109430927,-104.98044467350636,27,1572
39.689703575085716,-104.98247771843609,4,1562
39.77926626170268,-104.8068550375108,91,1518
39.65926366691272,-104.94768555453756,11,1499
39.73167739238856,-104.92712572728678,25,1448
39.76118200840362,-104.93092231930646,95,1431
39.68622076063768,-105.0171859688889,38,1411
39.70253174392679,-104.87784027861896,42,1380
39.75055482825779,-105.04426088345609,87,1202
39.75167619723639,-104.88456529073129,82,1157
39.73167616260847,-105.0236604783563,9,995
39.77647917670619,-104.76649619861661,53,941
39.719591733149784,-104.9902625392776,69,813
39.770941026366316,-105.00514069113663,17,782
39.74883492065685,-104.99443632050159,19,571
39.67135566640614,-104.921044317097,59,524
39.74880974422517,-104.95517153678612,51,174
39.80077298077295,-104.87970884864734,49,63
39.73344434336017,-104.94849471484727,23,46
39.717728812321496,-105.03011830911754,55,32
41.70485092794702,-93.05203366264901,40,785
41.684059246060606,-93.96029967838383,39,641
41.59953174737805,-93.51711958939025,49,554
41.872433489888266,-94.67390629877094,6,438
41.50791085686099,-94.31667275941705,43,433
42.24566969872727,-93.06456907357575,10,370
41.59463876984018,-93.88251840860731,58,345
41.59738575825,-93.247030823,37,314
41.49937134688172,-94.64907734473118,94,304
41.289027501352656,-93.44040529483092,20,298
41.49363989672634,-94.12024022081842,29,294
41.67822651158333,-94.49817293608334,80,294
41.851094359813665,-94.01150733434783,47,265
41.577036221761006,-92.84280198327043,88,264
41.669301613833994,-93.3575396912253,75,260
41.52275826148515,-93.10374596113861,14,253
41.59510970860963,-93.71193206593583,65,249
41.75994875285714,-93.70283942885715,19,243
41.70187021961039,-93.46964067571429,93,240
41.48929236271605,-93.49174661329218,4,236
41.617796063288594,-94.01765598026846,41,222
41.819536544307695,-93.15362274130769,52,221
41.85650765723529,-93.91940967117647,24,220
41.691575880228314,-94.3649546456621,23,219
41.7605184035,-93.82668512654546,83,216
41.59012141666667,-94.19537342953333,77,203
41.7211578425,-92.8237882978125,15,202
41.528716023625,-94.010296378875,9,202
41.67655273206611,-93.24116714272728,35,199
41.69721095335548,-93.09510037199335,1,198
41.61150290441861,-93.844650665,85,193
41.51750448103896,-94.23023002987013,66,191
41.79325086142857,-93.51647341928572,57,189
41.51108019555556,-93.36393454222222,96,186
41.85193368577465,-94.55892368084507,87,184
41.70670725653659,-93.0176977747317,92,182
41.71236887320513,-92.9050385448718,16,180
41.573181056592354,-93.82469145238854,3,177
41.59330982344827,-93.60814485827586,22,176
41.583656857597504,-93.51755741556943,64,170
41.68841105705209,-93.05559601969505,2,166
41.506076152162166,-93.48445705545045,5,165
41.45808035,-93.40312226853659,60,163
41.71572048071594,-93.05998603353349,12,161
41.70804520109589,-93.439952385,27,160
41.5326270074,-93.9564181066,13,159
41.611448801818185,-93.88581186118182,79,156
41.6035392540824,-93.5295520735206,0,155
41.77638457095238,-93.7250885552381,71,151
41.71535386481949,-93.04991115216606,25,150
41.599236204074074,-93.8657375375926,86,150
41.702273651829266,-93.07461808170731,78,149
41.512867137782806,-93.10920679004525,90,148
41.59937869770992,-93.23433241496183,44,147
41.602510315434785,-93.82525483043479,69,144
41.878920976486484,-94.68567335612613,84,143
41.599427084545454,-93.50649853439394,73,141
41.6795221659,-93.9648341784,53,130
41.85434498478632,-93.92422999259259,21,129
41.67164324857143,-93.47409018642857,95,127
41.67499283184049,-93.25051608680981,28,121
41.607606491666665,-93.71376294215686,89,120
41.602079429240504,-94.0264723643038,11,115
41.69805441819277,-93.06570957060241,97,113
41.61819201041177,-94.02507214994118,50,111
41.501147325100405,-94.64317224630523,55,111
41.608838217644234,-93.87581977168269,72,110
41.61203223710844,-93.51183091373494,46,110
41.68978003453125,-93.46021201625,61,101
41.683445331632655,-93.95294229469388,8,93
41.68743563547619,-93.07465501333333,30,86
41.593129629403975,-93.50695576066225,48,85
41.60183005145455,-93.88787967481818,67,83
41.69484457058824,-93.09907764051471,51,82
41.703692340454545,-93.44725174242424,62,79
41.60626162723077,-93.84188843607693,99,79
41.792401657671235,-93.52612658232877,36,79
41.69413738248756,-93.09405838338309,63,77
41.87098108711538,-94.6782715901282,31,77
41.592906456193546,-93.23992975206451,18,76
41.684760181928574,-93.96528284167857,76,73
41.700357684714284,-93.01982077442857,34,71
41.71785569225,-92.9092818355,81,70
41.50542075886463,-94.32183263436681,56,66
41.82454074929578,-93.14902109161972,74,65
41.60169968307692,-93.87088622554946,68,64
41.60198459246479,-93.70729536394366,33,63
41.70078994704918,-93.462299811694,98,61
41.700601501923074,-93.055102291,45,50
41.5158007005,-94.22567382491667,54,46
41.58395305108108,-93.52590864344594,32,42
41.59416388857143,-93.49073506809523,70,42
41.49443001304348,-94.12640638534161,42,41
41.87670398069264,-94.67800081385282,7,40
41.70362930275168,-93.0161166364094,82,39
41.28359566729508,-93.44369740442623,17,34
41.60391103830601,-93.87938929174864,26,32
41.679550865185185,-94.50384394453704,38,29
41.50059133393442,-93.49130848163935,91,21
41.69879483696202,-93.02655185734177,59,14
42.28049205508563,-83.14555119929263,0,1343
42.42891655247706,-83.23643265486238,19,741
42.43055047025,-82.992909223,11,723
42.3644123192043,-83.09185688219355,16,568
42.3620911870979,-83.2322341202098,64,536
42.40247406939394,-83.1590212139394,47,503
42.35593518163265,-82.99932557829932,3,465
42.40609022346821,-82.93365914080925,54,464
42.43722993487805,-83.04235130280487,35,459
42.439229166060606,-83.17633572888889,72,412
42.335105029056606,-83.13168031716981,38,411
42.327079467593364,-83.09151817457814,9,396
42.43485438525,-83.12333438725,25,360
42.39633630831933,-83.23620166128852,13,357
42.366442709631336,-82.940794008894,17,317
42.39936450145299,-83.05977258602564,63,307
42.34422068661972,-83.25034447183099,24,306
42.3842384466877,-83.13412582154574,69,303
42.44027291761905,-83.08721284952381,32,298
42.356120582348176,-83.13366682275304,74,292
42.3857109396,-83.1795838284,4,286
42.305662161076924,-83.13474026892308,99,275
42.339083952537315,-83.0324086047388,22,268
42.43227948519651,-83.26404010895196,26,253
42.42898865598039,-83.15000685990196,37,250
42.358727598078,-83.2248896716713,98,245
42.39195192521739,-83.20997013517787,52,245
42.3794448541704,-83.00847261349776,94,243
42.36152393827027,-82.97521654210811,41,240
42.42962502461538,-83.21640797948719,62,238
42.39816786961039,-83.08729209915585,15,234
42.363065029369366,-83.17442339193694,90,232
42.33326509325504,-83.07508726620806,44,229
42.31155587717105,-83.106104135,23,229
42.382805200546876,-83.15569570570312,27,223
42.43455464856209,-83.24814462165577,87,222
42.37754822867816,-83.08189374454022,31,222
42.35902274032,-83.26355227792,1,217
42.41261866744526,-83.2247517897567,14,217
42.43795187730769,-83.00707583399038,39,208
42.39779667130435,-83.1111364026087,48,205
42.347495121083334,-83.21997252391667,82,203
42.4161808144,-82.954015915,43,202
42.26821918331683,-83.15313517648515,70,200
42.440818511528384,-83.18603810187773,83,199
42.33441777763158,-83.00094631280702,66,198
42.42528559666667,-82.93852854450981,21,195
42.35325964710059,-83.24900841936883,28,185
42.37874132160976,-83.10393493082927,61,183
42.37407944142857,-83.22129895010988,49,182
42.34377474087912,-83.05181023527473,79,174
42.42093888713376,-83.13353579828025,36,174
42.44389166469388,-83.07679811653061,93,174
42.39554195769231,-82.97235650769231,7,173
42.38644857314655,-83.14829730331897,65,172
42.380967150000004,-83.2547065,8,164
42.39614632318182,-83.26578542439394,88,161
42.39656926850746,-82.931429735,51,158
42.40939291779221,-83.17835403948052,30,154
42.37671564122449,-83.04218879,33,152
42.362409023,-82.95348633716667,89,148
42.31363513562842,-83.1317778563388,6,147
42.34627066764706,-83.23942078554622,57,134
42.346965907557006,-83.26012039677525,92,129
42.42118145523364,-83.23549969641121,34,128
42.42374470604651,-83.0061212019186,18,126
42.3922813749495,-83.22604282045455,60,120
42.361556457432435,-83.11593533905406,40,115
42.39711835663636,-83.19188534218182,45,114
42.353920384901315,-83.23140468052631,68,110
42.43652090195,-83.23628498855,42,100
42.37285935902778,-82.98888886416667,80,99
42.43826065038835,-83.25394455497573,50,91
42.34908011491228,-83.06792616052631,76,90
42.412228224863014,-82.93682439753425,75,82
42.37393165560976,-83.06902258792682,97,81
42.443455919222224,-82.98369347288889,2,80
42.261021242727274,-83.19475572454546,29,78
42.40051649646154,-83.14569180892308,58,77
42.42860211132184,-83.18006438206896,86,76
42.30655908757576,-83.11746996181819,67,74
42.33612042916667,-83.107443055,71,72
42.43903641137931,-83.2645805953202,56,66
42.42105655211055,-83.14657436663316,5,66
42.417803652903224,-83.03627440032258,78,65
42.441091893571425,-82.94870846214286,53,65
42.353887369868424,-82.98487372842105,73,57
42.42481304756757,-83.22825558184685,10,53
42.34686362043478,-83.23041917279502,46,51
42.31964762006757,-83.09814065621622,59,49
42.43085019311688,-83.13625909298702,91,46
42.343817475,-83.01000578086956,12,40
42.42004132891473,-82.91943437604651,96,36
42.40438156528736,-83.23550199258621,84,31
42.35410864468619,-83.24224789154812,95,28
42.38558479142857,-82.95495317607143,20,25
42.330675283055555,-83.14454984,81,24
42.34755959197531,-83.20780552098765,55,20
42.44266147716599,-83.13661013651821,85,14
42.361439128872725,-83.2171463172,77,11
36.000089749007635,-78.90167517687023,10,482
35.937225946666665,-78.94936133629629,96,464
36.01225340535032,-78.93759942420382,57,460
35.99624195054054,-78.86820645270271,42,432
36.01511931124161,-78.91379928251678,85,425
36.020575963049644,-78.88609599184397,72,411
35.94219506777778,-78.89330852111111,50,407
35.97950554663636,-78.926543653,59,404
36.0587718328,-78.9112043664,0,391
35.96014453711538,-78.91206736423077,35,376
35.989399382070395,-78.883313263706,43,372
36.041568185904765,-78.94416194314286,27,356
36.011668831172415,-78.89440879172413,21,345
35.99653378589041,-78.93101455780823,62,324
36.014273908119655,-78.90509625042735,90,322
35.95466259954545,-78.93097476818181,82,322
35.99018609147059,-78.91538605892157,98,300
35.94279623150943,-78.91774765528302,4,298
36.03903824771084,-78.87852582891566,12,291
36.02141530898496,-78.89603961052632,97,289
35.983390162839505,-78.91559704185185,93,278
36.00218547084058,-78.90997904849276,34,275
36.019210895595236,-78.92496660654761,19,266
35.970484448367344,-78.95578297693878,22,255
35.983008479422224,-78.87048235942223,38,250
35.987139795694446,-78.9014921399537,20,243
35.9205286074,-78.8959993328,14,234
35.990896358539324,-78.89466269188202,70,226
36.073797017974684,-78.9020212143038,24,225
35.960251962,-78.88213093745455,81,224
36.00562867410811,-78.87496276843244,25,216
35.928453896,-78.93641540566666,63,214
36.021841494117645,-78.96885603823529,77,211
35.94140200588235,-78.97211954235294,74,205
36.01351000101818,-78.92481316632727,46,194
36.005862961409576,-78.9103203168883,61,194
36.045576612564105,-78.97183194641026,89,188
36.0260631278,-78.8782932694,30,185
36.00601313588,-78.90026854464,66,176
35.96131933310345,-78.94933210551724,83,174
36.004998202113825,-78.92129223284553,52,168
35.975895318673466,-78.88854190653062,65,168
35.99031243011574,-78.8772528380324,2,156
36.016734370485175,-78.91806549528302,13,146
35.92398872742857,-78.91098727857143,95,146
36.00032198357143,-78.89078105969388,84,144
36.02278456834197,-78.91832519658031,5,141
35.9803391655102,-78.93884722102041,40,123
35.93482117361111,-78.89603055347222,3,111
35.94874367231884,-78.9620696115942,7,110
35.98445952734644,-78.87746338805897,17,106
35.967958545254234,-78.93465862677967,11,105
36.01923825142857,-78.8922623472619,75,105
36.0259510984,-78.9094482764,16,102
36.030971377462684,-78.90415602044776,37,100
35.970310802,-78.92411215188889,41,98
36.1282602,-78.85486063,45,98
35.995833117124185,-78.89911909078431,64,97
36.04505989193548,-78.91749636838709,55,90
36.01087544334158,-78.91297999603961,18,83
35.91619133690476,-78.94326438595238,79,83
36.02576543283505,-78.89195267701031,28,79
35.979173329043206,-78.91291903787037,48,72
36.01208910149533,-78.89903210457943,49,69
35.99193660618557,-78.93735501989691,69,68
36.010252021964284,-78.88694290958334,54,67
35.98599582011364,-78.92442686926137,15,66
36.056159504814815,-78.9355681025926,51,59
35.961408456,-78.8965676508,78,58
36.02804931882353,-78.93193907941176,88,57
35.98761707504425,-78.86830500429204,29,55
35.933302612727275,-78.96618453484848,91,54
36.01164680625304,-78.9177499343309,9,52
36.037900092,-78.9540496,87,51
35.97816609512195,-78.91850087253658,99,50
36.03267409752381,-78.87156553066667,26,50
35.952100769333335,-78.95439576177777,68,50
35.98509274867298,-78.90661408535546,53,50
35.95147559120689,-78.91027980706896,23,49
35.976384057831325,-78.90248387108434,47,49
35.9140558712,-78.9206180572,76,45
35.997792139642854,-78.9167675171875,60,42
36.01095577084375,-78.930951256375,36,39
35.995409841149424,-78.92333238752873,92,36
36.00574878797203,-78.89108540146853,44,35
36.008208874494116,-78.90686527070588,71,33
35.921249405,-78.96516366888889,58,31
35.940064627843135,-78.90906725529412,31,30
35.95725142,-78.9403154245614,39,29
36.022478205851066,-78.90253588271277,67,27
36.00468026145511,-78.89688633681115,1,27
36.03534156388889,-78.89902091277777,73,25
36.03902901222222,-78.93497953,8,25
35.99646441856115,-78.89460058953237,80,25
35.936359853333336,-78.92858498238095,94,21
35.994220602482756,-78.88859272131035,6,18
35.99513797907328,-78.90377889560345,86,18
36.01431554906574,-78.90926648858131,33,17
36.01730439591503,-78.93183255911765,32,17
35.9294836618,-78.9561030424,56,1
33.791524588448276,-117.97270477988506,41,474
33.7760570521831,-117.93658136314554,1,426
33.781962603122366,-118.02443355316456,54,280
33.77853348849265,-117.90357115367647,3,272
33.761595310857146,-117.96867090244898,83,267
33.747992802030076,-117.94381194511278,76,251
33.781030149,-117.92755811529412,4,245
33.79487294483092,-117.95467651642512,47,244
33.78149203915929,-117.95848577920354,77,244
33.770502424968555,-117.98721692955975,62,243
33.77382945159624,-117.92417399483568,12,239
33.75928661415584,-117.93856485324676,2,237
33.78305485623431,-118.03386978702929,45,233
33.76765091138889,-117.90837647277777,20,233
33.80085419571429,-117.9764740789916,85,228
33.79370066887701,-117.92291201550802,8,226
33.78643431401914,-117.94552384354067,64,226
33.76400966333333,-117.9526034260606,55,225
33.776942391783784,-118.01395925405406,49,223
33.77997808191919,-117.97412362272728,30,222
33.79971470871244,-117.9582463193133,38,221
33.78474388229814,-117.89940393291926,37,216
33.75466333901409,-117.95493563591549,78,214
33.788471968461536,-118.01698389025641,10,213
33.771593879453555,-117.96844884808743,16,211
33.736247046636365,-117.94404594454545,35,209
33.78846910017544,-117.90504877251462,50,208
33.765740338057554,-117.97387574316546,7,207
33.78489118103825,-117.9169423431694,58,203
33.76302467054054,-117.92085484054054,80,202
33.78888026747748,-118.03432758558559,43,198
33.79514234956522,-117.9473690597826,19,198
33.79087702686667,-117.93283457666666,23,195
33.77949541257732,-117.98597328762887,52,194
33.76946883095808,-117.93701301377246,56,193
33.79377422861244,-117.98142833492822,15,187
33.78030010877778,-118.00577300222223,75,187
33.77489719013825,-117.94462567050691,68,186
33.779871223783786,-117.9667044936937,70,185
33.75664093908397,-117.94937862671756,18,185
33.75880427164383,-117.90910043561644,31,184
33.76498796698312,-117.9670756320675,24,183
33.77246184513761,-117.89714902568808,88,183
33.78914168969849,-117.95363863417086,28,183
33.783597170235296,-117.93254603882353,82,183
33.7768203655794,-117.93345087339056,71,180
33.77475015549669,-117.91653347615895,13,180
33.78322939959016,-118.02878448155738,0,174
33.79602428076087,-117.9706475152174,26,171
33.78832344224215,-118.02173153991032,6,170
33.79393501875,-117.96462682115384,44,170
33.75025181919192,-117.96015013939395,99,168
33.77337452942708,-117.96184812760417,34,167
33.77526572713115,-117.98170834836066,17,165
33.77887889035714,-118.03875608321428,86,161
33.77673475835555,-118.02628443644444,21,161
33.77278209518135,-117.93057003782383,9,159
33.78572822391608,-117.96486811608392,89,158
33.792352825615765,-117.95886747339901,90,158
33.76272279085938,-117.93061563828125,61,156
33.76495735721739,-117.94156015130434,67,155
33.800552035641026,-117.94972110833334,84,153
33.782698673471074,-117.93927810619834,92,152
33.800608046349204,-117.98190693571429,46,151
33.76106440539823,-117.96131877389381,81,151
33.78869294214286,-118.00120360952381,32,150
33.74208839551402,-117.9438104953271,79,147
33.778120984064515,-118.0320630432258,40,146
33.7896801622043,-117.92814558225807,93,145
33.77611884951049,-117.95361305104895,73,144
33.777204080216215,-117.91080139405406,57,143
33.77678716705555,-118.02133995666667,22,142
33.783126688225806,-117.9802025701613,69,142
33.80134572631945,-117.96995340208333,97,139
33.77363964394958,-117.97466081680672,27,136
33.78647149588235,-117.92341798181818,87,135
33.78663786535714,-117.97261730277778,91,135
33.78461736409836,-117.90941799180328,5,133
33.78034271766355,-118.01682142523364,39,131
33.78935352210884,-118.02693242789115,59,128
33.796479157277226,-117.97549428613861,63,126
33.787475957019865,-118.01174271721854,98,125
33.77942671185792,-117.92188329508197,72,124
33.7767997294382,-117.94054014232209,53,122
33.768888765324675,-117.95809830064935,14,119
33.76111411030702,-117.94477229122808,74,119
33.798006863975154,-117.94225079006212,60,115
33.77041048614815,-117.9163866725926,95,114
33.801710267322406,-117.96458950218579,25,110
33.75485655772152,-117.94423630759493,42,109
33.78196268929936,-117.9508993267516,66,107
33.789758701925926,-118.03897231333333,51,99
33.7622779695302,-117.97807479127516,33,97
33.768604015172414,-117.92722244068966,48,92
33.761763286833336,-117.91575419666667,36,90
33.767658618333336,-117.98057958070176,96,79
33.769096992531644,-117.94723883037975,11,77
33.7638232605036,-117.93558515467626,29,74
33.789968710080004,-117.9394351488,94,60
33.783899052857144,-118.03899995654761,65,42
36.08347097108108,-79.79785084243244,73,162
36.04117264516129,-79.48127895967743,72,144
36.04571127559055,-79.46576339370078,3,139
36.05036992857143,-79.46580533571428,19,138
36.035466052083336,-79.48161134375,2,126
36.040486606060604,-79.4757108939394,56,125
36.045699754385964,-79.47041978947368,97,123
36.08077834142857,-79.7956783647619,23,122
36.05027726923077,-79.47042663461538,1,120
36.03596935,-79.47565505,54,119
36.04506301315789,-79.46507764473684,39,119
36.081672600384614,-79.79791387730769,63,116
36.040478403225805,-79.48013098387096,55,116
36.08246347611111,-79.79588120027778,67,116
36.08289767375,-79.79961174,71,114
36.05017433766234,-79.46511063636363,40,110
36.04163362264151,-79.48211083018867,42,110
36.04214613402062,-79.48129186597939,59,108
36.04016288135593,-79.48126218644067,36,107
36.04476813138686,-79.46574787591241,48,106
36.04195497368421,-79.48021731578947,30,99
36.08430827,-79.795478151,4,99
36.05071260606061,-79.46467409090909,64,98
36.04460217073171,-79.47017883739838,33,98
36.035849943181816,-79.48090681818182,51,98
36.08058516621622,-79.79760168378378,57,97
36.081559047333336,-79.79872067333334,17,95
36.0819113496875,-79.7949761540625,45,94
36.08383397285714,-79.79639430214286,49,88
36.04496214492754,-79.46471849275362,79,88
36.04164648888889,-79.48160886666666,53,87
36.045819192771084,-79.46486719277108,24,86
36.04516705084746,-79.46387371186441,85,83
36.04076224761905,-79.47580228571428,91,83
36.04094198,-79.4818271,46,83
36.082389196,-79.79855009533333,10,80
36.04104373214286,-79.48070954464286,44,80
36.08131554575,-79.79719242350001,15,77
36.08053071296296,-79.79507804055555,31,76
36.04455332,-79.4648706,66,76
36.05023307894737,-79.47014314035087,83,74
36.08103021290323,-79.79939486741935,5,74
36.044466148148146,-79.46534837962963,96,73
36.08313688681818,-79.79507948772728,94,71
36.0458375125,-79.47011917500001,29,71
36.04151982105263,-79.48083290526316,60,71
36.04547464634146,-79.47020080487805,62,71
36.04167851282051,-79.47590541025642,61,71
36.0402221779661,-79.48044368644068,93,70
36.040712066666664,-79.48167877777777,92,66
36.08288558518518,-79.79715867074074,12,61
36.04414709375,-79.46565378125,32,61
36.08175980375,-79.79552715208334,75,60
36.04016992222222,-79.47582121111111,18,60
36.04544563559322,-79.4646766440678,77,59
36.04073726851852,-79.48125994444445,16,58
36.0420207890625,-79.480910734375,6,56
36.05067894680851,-79.46419411702128,8,56
36.08251049133333,-79.795164666,38,53
36.04531888349515,-79.46536108737864,34,50
36.04226107352941,-79.48207548529412,58,43
36.035809739130436,-79.48168871014492,9,40
36.04016023611111,-79.48167022222222,47,39
36.050344170731705,-79.46462109756098,20,38
36.03575321153846,-79.48127296153847,22,37
36.083512,-79.79886056142857,13,37
36.045145166666664,-79.46431841025641,25,36
36.04132910655738,-79.48178451639345,0,36
36.082005228,-79.79945405933333,37,34
36.08382341076923,-79.79708290153846,27,34
36.08119951382353,-79.7949855732353,41,33
36.04071933027523,-79.4803126880734,26,32
36.041642470588236,-79.48132377777777,99,32
36.040722161490685,-79.4808229689441,76,31
36.082564399642855,-79.79783230857143,70,31
36.041512516666664,-79.48025655000001,68,30
36.080969433125,-79.79826255374999,11,29
36.04480215873016,-79.47050671428572,74,28
36.05081904347826,-79.46530221739131,50,27
36.04525177777778,-79.46573415151515,84,27
36.08328012291667,-79.79665119166667,89,26
36.0813175028,-79.7961837068,35,26
36.0805349476,-79.79632574120001,80,26
36.041153323529414,-79.4821174264706,82,26
36.080171132800004,-79.7955373188,81,24
36.04185111904762,-79.48184220238095,69,24
36.08355239529412,-79.79576707411765,78,24
36.08427226952381,-79.79666490190476,98,23
36.0838600973913,-79.79503945304347,88,23
36.08284639259259,-79.79630881592593,14,23
36.08453111785714,-79.79593523357143,43,23
36.04511337179487,-79.47016778205128,52,22
36.04045757971014,-79.4815020289855,7,22
36.03546907462687,-79.48122741791045,87,22
36.040311492753624,-79.47544830434782,95,20
36.081949958500005,-79.7965549395,86,18
36.040146393442626,-79.48074501639344,28,15
36.04563365217391,-79.46518847826087,65,14
36.0829286331579,-79.79882609526315,90,13
36.080549549655174,-79.79712227448276,21,10
21.306361231833332,-157.78918781277778,39,600
21.3978875278866,-157.74181318453608,14,456
21.290438488271185,-157.84980135694914,95,412
21.41055175047619,-157.80981878809524,47,410
21.386716061860465,-158.00608519069766,6,409
21.285858812478633,-157.82817467692308,68,358
21.372083469044117,-157.72918873259803,24,337
21.31538247675781,-157.82038476523437,40,328
21.326838405316455,-157.8602332620253,46,323
21.271044106065574,-157.79607405409837,17,304
21.372103542427183,-157.76468322135923,78,302
21.41603972262963,-157.74919716444444,2,295
21.30867713920792,-157.80880636930692,99,281
21.38346080304762,-157.71164743142856,64,279
21.395029535504385,-157.72458675285088,44,276
21.434244969399998,-157.83732691,11,270
21.30498167252788,-157.82078409330856,16,267
21.305167137861844,-157.8559423200658,63,264
21.401304154666665,-157.78643251,7,256
21.268171860886078,-157.81701269810128,70,255
21.380482086036587,-157.73016477195122,84,232
21.307088164,-157.83940702,54,226
21.423632811284918,-157.80251644301677,3,210
21.29548841901961,-157.8057595254902,1,199
21.29589817074184,-157.78987110118695,51,193
21.38296691516129,-157.75175665913977,52,185
21.331902277985076,-157.87339921492537,34,185
21.401201718518518,-157.7973473074074,88,184
21.326546532531644,-157.80337173670887,0,180
21.40859036044776,-157.7726534477612,33,180
21.286342439174312,-157.80545131651377,22,179
21.31959640455224,-157.80273382238806,50,177
21.424598853214285,-157.74830878142856,36,174
21.40684219411111,-157.75461190000001,57,164
21.39279051118919,-157.7330508427027,20,163
21.336805453,-157.84477493166668,19,158
21.37071195367816,-157.73643536494254,49,158
21.42192267956044,-157.81361821538462,77,152
21.358998456129033,-157.7672076,87,141
21.2886863989,-157.84498040433334,32,140
21.303501134115855,-157.83510803780487,56,140
21.39145176712121,-157.8001760030303,62,138
21.374330959130436,-157.72190342608695,79,138
21.286168916883117,-157.79068623116882,60,135
21.404423846123187,-157.74040043586956,31,134
21.40942807087912,-157.79427083076922,26,134
21.299367809003115,-157.82024084205608,9,122
21.291759987268293,-157.85530911682926,73,122
21.40882546883495,-157.81856223106797,42,118
21.37973824221519,-157.75517474177215,5,117
21.303046464375,-157.85243636079545,66,116
21.312594088601035,-157.80700150621763,58,115
21.28251007155914,-157.79937711666668,74,114
21.37471824,-157.9162429,82,114
21.39170012176991,-157.71639219469026,96,112
21.286124743108108,-157.8166285945946,30,111
21.292517531785716,-157.8264511857143,93,106
21.385763245914635,-157.73511933292684,90,106
21.407305974086956,-157.7453483852174,13,105
21.379999776060608,-157.74220784747476,71,105
21.30868489507353,-157.81561461029412,48,103
21.320025125714285,-157.8462479367347,10,103
21.26245026333333,-157.81861108405798,23,102
21.396313270966544,-157.73764100557622,12,100
21.393816755376346,-157.74341768530465,59,99
21.367505224777776,-157.76940916222222,25,93
21.397315854568966,-157.79306462931035,38,93
21.437403381034482,-157.8307021183908,37,91
21.408395169804468,-157.81255694301677,45,91
21.260299659361703,-157.79641102340426,65,90
21.299757851019606,-157.81623886313724,83,89
21.401451166666668,-157.80776340380953,94,86
21.413011143,-157.7667648,67,83
21.41864317229508,-157.80990629836066,76,83
21.30002962885965,-157.79564104649123,8,79
21.426547656266667,-157.73993896933334,28,79
21.363689485301204,-157.73533731084336,89,79
21.385982392368422,-157.7281663611842,43,77
21.28486360334437,-157.84647369966888,75,75
21.36939934115108,-157.7246986143885,55,74
21.38422178862069,-157.79272667931033,98,73
21.292461862166668,-157.86364444166668,86,69
21.37806626586207,-157.72456778793102,29,67
